,title,text,label
2747,Social media is an extension of our physical world and it is rife with propaganda https://t.co/vMwfAFRTsr https://t.co/qBUOk7g3oe,Social media is an extension of our physical world and it is rife with propaganda https://t.co/vMwfAFRTsr https://t.co/qBUOk7g3oe,REAL
2748,"RT @TheHinduCinema: The live-action adaptation of #Mulan is all set to premiere on Disney+ Hotstar in #India on December 4

https://t.co/oI…","RT @TheHinduCinema: The live-action adaptation of #Mulan is all set to premiere on Disney+ Hotstar in #India on December 4

https://t.co/oI…",REAL
2749,"#ZohraSehgal had roles in British television classics like #DoctorWho and a miniseries #TheJewelInTheCrown. In the 1990s, she returned to India, where she continued acting on the stage and in #Bollywood films

https://t.co/OXskhoA8b1","#ZohraSehgal had roles in British television classics like #DoctorWho and a miniseries #TheJewelInTheCrown. In the 1990s, she returned to India, where she continued acting on the stage and in #Bollywood films

https://t.co/OXskhoA8b1",REAL
2750,"With the addition of these five #startups, Maruti Suzuki is now engaged with 14 startups under the MAIL programme in the last 18 months, #MarutiSuzuki India Ltd said https://t.co/B9oaLIA2bj","With the addition of these five #startups, Maruti Suzuki is now engaged with 14 startups under the MAIL programme in the last 18 months, #MarutiSuzuki India Ltd said https://t.co/B9oaLIA2bj",REAL
2751,The Nihon Keizai Shimbun and other media reported that #DoCoMo’s board would meet later in the day to vote on the plan https://t.co/AGh31vtuFz,The Nihon Keizai Shimbun and other media reported that #DoCoMo’s board would meet later in the day to vote on the plan https://t.co/AGh31vtuFz,REAL
2752,"Comment | While in the 1990s Kanshi Ram successfully countered the Lord Ram-centred Hindutva narrative, now #Mayawati’s effort to invoke Lord Parshuram may blur the effort of building a radical #Dalit consciousness https://t.co/OItIDmeE7f","Comment | While in the 1990s Kanshi Ram successfully countered the Lord Ram-centred Hindutva narrative, now #Mayawati’s effort to invoke Lord Parshuram may blur the effort of building a radical #Dalit consciousness https://t.co/OItIDmeE7f",REAL
2753,"RT @TheHinduCinema: Written and directed by #AnupBhandari, #Phantom has #KichchaSudeep in the lead. While the director refuses to divulge d…","RT @TheHinduCinema: Written and directed by #AnupBhandari, #Phantom has #KichchaSudeep in the lead. While the director refuses to divulge d…",REAL
2754,"The offer price of $43.3 per share is at an 18% premium to the stock's closing price on July 2, the last trading day before Sina received the preliminary offer of $41 per share. https://t.co/ti6kCHdZNJ  
#Weibo #SinaCorp","The offer price of $43.3 per share is at an 18% premium to the stock's closing price on July 2, the last trading day before Sina received the preliminary offer of $41 per share. https://t.co/ti6kCHdZNJ  
#Weibo #SinaCorp",REAL
2755,RT @TheHinduCinema: Director #SudhirMishra and his lead actors #NawazuddinSiddiqui and #Nassar talk about the book-to-movie adaptation of #…,RT @TheHinduCinema: Director #SudhirMishra and his lead actors #NawazuddinSiddiqui and #Nassar talk about the book-to-movie adaptation of #…,REAL
2756,"Column | Whether the great ilish divide or the salame dispute, food arguments can easily escalate into bitter war https://t.co/ZZS1dkZW0T","Column | Whether the great ilish divide or the salame dispute, food arguments can easily escalate into bitter war https://t.co/ZZS1dkZW0T",REAL
2757,A Bench of justices S.K. Kaul and Hrishikesh Roy said that #PDP leader #MehboobaMufti should place request to the authorities for attending party meetings. https://t.co/KPoEImUsZV,A Bench of justices S.K. Kaul and Hrishikesh Roy said that #PDP leader #MehboobaMufti should place request to the authorities for attending party meetings. https://t.co/KPoEImUsZV,REAL
2758,"The live-action adaptation of #Mulan is all set to premiere on Disney+ Hotstar in #India on December 4

https://t.co/oI4kFVlEPa","The live-action adaptation of #Mulan is all set to premiere on Disney+ Hotstar in #India on December 4

https://t.co/oI4kFVlEPa",REAL
2759,"A total of 404 persons engaged in the 12th century shrine have tested positive for the virus, said Shree #Jagannath Temple Administration (SJTA) administrator Ajay Jena. https://t.co/Y2r7V0d1n6","A total of 404 persons engaged in the 12th century shrine have tested positive for the virus, said Shree #Jagannath Temple Administration (SJTA) administrator Ajay Jena. https://t.co/Y2r7V0d1n6",REAL
2760,"The accused persons include #LKAdvani, his #BJP colleagues Murli Manohar Joshi, #UmaBharti, Kalyan Singh, Lallu Singh, Sakshi Maharaj and Vinay Katiyar, and several others, such as Sadhvi Ritambara and Mahant Nritya Gopal Das. https://t.co/p69dEJ67Ol  
#BabriMasjid","The accused persons include #LKAdvani, his #BJP colleagues Murli Manohar Joshi, #UmaBharti, Kalyan Singh, Lallu Singh, Sakshi Maharaj and Vinay Katiyar, and several others, such as Sadhvi Ritambara and Mahant Nritya Gopal Das. https://t.co/p69dEJ67Ol  
#BabriMasjid",REAL
2761,"#Utopia review: If one is able look beyond the cold-blooded and almost certainly gratuitous violence, the @PrimeVideoIN show moves at a frantic pace. There is a lot of inexplicable running and jumping, slicing and dicing in this oddly muddled plot

https://t.co/L3YNa2WnSu","#Utopia review: If one is able look beyond the cold-blooded and almost certainly gratuitous violence, the @PrimeVideoIN show moves at a frantic pace. There is a lot of inexplicable running and jumping, slicing and dicing in this oddly muddled plot

https://t.co/L3YNa2WnSu",REAL
2762,RT @TheHinduCinema: #ZohraSehgal had roles in British television classics like #DoctorWho and a miniseries #TheJewelInTheCrown. In the 1990…,RT @TheHinduCinema: #ZohraSehgal had roles in British television classics like #DoctorWho and a miniseries #TheJewelInTheCrown. In the 1990…,REAL
2763,"RT @THChennai: Researchers at #IITMadras have found a way for fans to analyse limited-overs cricket matches, like experts. The researchers…","RT @THChennai: Researchers at #IITMadras have found a way for fans to analyse limited-overs cricket matches, like experts. The researchers…",REAL
2764,"RT @TheHinduCinema: #Solo filmmaker #BejoyNambiar’s multi-starrer #Taish, featuring Pulkit Samrat, Kriti Kharbanda, Jim Sarbh and Harshvard…","RT @TheHinduCinema: #Solo filmmaker #BejoyNambiar’s multi-starrer #Taish, featuring Pulkit Samrat, Kriti Kharbanda, Jim Sarbh and Harshvard…",REAL
2765,"#Apple is set to release its highly anticipated documentary about multiple Grammy winning-singer and songwriter #BillieEilish on @AppleTVPlus in February 2021

https://t.co/prJxjbAVZb.","#Apple is set to release its highly anticipated documentary about multiple Grammy winning-singer and songwriter #BillieEilish on @AppleTVPlus in February 2021

https://t.co/prJxjbAVZb.",REAL
2766,"TCS was the top gainer in the #Sensex pack, rising around 3%, followed by Asian Paints, Titan, UltraTech Cement, the HDFC duo, Tata Steel and #Infosys https://t.co/Hq3AhNH7QO","TCS was the top gainer in the #Sensex pack, rising around 3%, followed by Asian Paints, Titan, UltraTech Cement, the HDFC duo, Tata Steel and #Infosys https://t.co/Hq3AhNH7QO",REAL
2767,"Cardiologists across the world are reporting a marked increase in sudden #cardiac deaths even as the current focus has shifted to the challenges from #COVID19 and other communicable diseases.
#WorldHeartDay 

https://t.co/RhLpMTP4OY","Cardiologists across the world are reporting a marked increase in sudden #cardiac deaths even as the current focus has shifted to the challenges from #COVID19 and other communicable diseases.
#WorldHeartDay 

https://t.co/RhLpMTP4OY",REAL
2768,"“With COVID inducing a kind of unhealthy and fear-ridden lifestyle, it calls for greater caution because in the long run, heart health can be impacted in many ways. We should not neglect what is not apparent,” says health expert.  https://t.co/Q1XhkTp96U 
#WorldHeartDay","“With COVID inducing a kind of unhealthy and fear-ridden lifestyle, it calls for greater caution because in the long run, heart health can be impacted in many ways. We should not neglect what is not apparent,” says health expert.  https://t.co/Q1XhkTp96U 
#WorldHeartDay",REAL
2769,"“Our defence forces are prepared for any eventuality. IAF [Indian Air Force] has responded with resolve to counter any misadventure,"" ACM Bhadauria said https://t.co/DJMdisiICN 
#Ladakh 
#IndiaChinaBorderTension","“Our defence forces are prepared for any eventuality. IAF [Indian Air Force] has responded with resolve to counter any misadventure,"" ACM Bhadauria said https://t.co/DJMdisiICN 
#Ladakh 
#IndiaChinaBorderTension",REAL
2770,"Just in | To decide on steps to limit winter #pollution, a virtual meeting of Punjab, Haryana, Delhi, Rajasthan Environment Ministers meeting with MoEFCC and officials of CPCB to be held on 01st October: #PrakashJavadekar 
- @neutranino reports.","Just in | To decide on steps to limit winter #pollution, a virtual meeting of Punjab, Haryana, Delhi, Rajasthan Environment Ministers meeting with MoEFCC and officials of CPCB to be held on 01st October: #PrakashJavadekar 
- @neutranino reports.",REAL
2771,"An alumnus of Loyola College, K. Narayanan joined the newspaper as a Kasturi Ranga Scholar in 1955. He was appointed a sub-editor in 1956, and rose to become the News Editor in 1978. https://t.co/QWCePvZpot","An alumnus of Loyola College, K. Narayanan joined the newspaper as a Kasturi Ranga Scholar in 1955. He was appointed a sub-editor in 1956, and rose to become the News Editor in 1978. https://t.co/QWCePvZpot",REAL
2772,RT @TheHinduSports: #RCB defeat #MumbaiIndians via Super Over after the original game was tied. Saini bowled the Super Over for RCB concedi…,RT @TheHinduSports: #RCB defeat #MumbaiIndians via Super Over after the original game was tied. Saini bowled the Super Over for RCB concedi…,REAL
2773,"#Badla actor #TonyLuke makes his digital debut next week in the @ZEE5India series #ExpiryDate, a bilingual thriller that revolves around two couples and their inter-personal relationships when jealousy, suspicion and vengeance take over

https://t.co/RFBP1Ep0fs.","#Badla actor #TonyLuke makes his digital debut next week in the @ZEE5India series #ExpiryDate, a bilingual thriller that revolves around two couples and their inter-personal relationships when jealousy, suspicion and vengeance take over

https://t.co/RFBP1Ep0fs.",REAL
2774,"Post approval, the company’s parent #Vedanta Resources (VRL) and its subsidiaries issued a public announcement with regard to the delisting offer https://t.co/u2tmz42tf1","Post approval, the company’s parent #Vedanta Resources (VRL) and its subsidiaries issued a public announcement with regard to the delisting offer https://t.co/u2tmz42tf1",REAL
2775,"#Odisha’s #COVID19 tally on Tuesday registered increase of 3067 cases taking the total count to 2,15,676. After recovery of 1,77,585, active cases stood at 37,210.
-reports @satyabarik 

Here are the updates from across India: https://t.co/jCbLT4ADyW","#Odisha’s #COVID19 tally on Tuesday registered increase of 3067 cases taking the total count to 2,15,676. After recovery of 1,77,585, active cases stood at 37,210.
-reports @satyabarik 

Here are the updates from across India: https://t.co/jCbLT4ADyW",REAL
2776,"RT @TheHinduCinema: #Badla actor #TonyLuke makes his digital debut next week in the @ZEE5India series #ExpiryDate, a bilingual thriller tha…","RT @TheHinduCinema: #Badla actor #TonyLuke makes his digital debut next week in the @ZEE5India series #ExpiryDate, a bilingual thriller tha…",REAL
2777,"#ZohraSehgal film 'Neecha Nagar' had released on this day in 1946 at the #Cannes Film Festival and is considered India's first international critical success https://t.co/2bYcNq9nT4  
#GoogleDoodle","#ZohraSehgal film 'Neecha Nagar' had released on this day in 1946 at the #Cannes Film Festival and is considered India's first international critical success https://t.co/2bYcNq9nT4  
#GoogleDoodle",REAL
2778,RT @THMetroPlus: Cardiologists across the world are reporting a marked increase in sudden #cardiac deaths even as the current focus has shi…,RT @THMetroPlus: Cardiologists across the world are reporting a marked increase in sudden #cardiac deaths even as the current focus has shi…,REAL
2779,"#RCB defeat #MumbaiIndians via Super Over after the original game was tied. Saini bowled the Super Over for RCB conceding only 7 runs and Kohli finished the game with a last ball boundary off #JaspritBumrah  
https://t.co/ECq6AgY7HV","#RCB defeat #MumbaiIndians via Super Over after the original game was tied. Saini bowled the Super Over for RCB conceding only 7 runs and Kohli finished the game with a last ball boundary off #JaspritBumrah  
https://t.co/ECq6AgY7HV",REAL
2780,"“At about 0430 hours today, the #Pakistan army initiated unprovoked ceasefire violation by firing with small arms and intense shelling with mortars along #LoC in Mankote sector,” a defence spokesman said https://t.co/OK7UaLiCSB","“At about 0430 hours today, the #Pakistan army initiated unprovoked ceasefire violation by firing with small arms and intense shelling with mortars along #LoC in Mankote sector,” a defence spokesman said https://t.co/OK7UaLiCSB",REAL
2781,"Senior coast guard officer said the man conveyed his wish to defect before his death. He cited intelligence showing #NorthKorea knew the man’s name, age, height and hometown as an evidence of his communication with the North. https://t.co/qRXB2L8TGi 
#SouthKorea","Senior coast guard officer said the man conveyed his wish to defect before his death. He cited intelligence showing #NorthKorea knew the man’s name, age, height and hometown as an evidence of his communication with the North. https://t.co/qRXB2L8TGi 
#SouthKorea",REAL
2782,"Researchers at #IITMadras have found a way for fans to analyse limited-overs cricket matches, like experts. The researchers have used ESPNcricinfo’s ball-by-ball data to develop a method for fans to analyse the ongoing #IPL matches
https://t.co/9zmz5Us2q5","Researchers at #IITMadras have found a way for fans to analyse limited-overs cricket matches, like experts. The researchers have used ESPNcricinfo’s ball-by-ball data to develop a method for fans to analyse the ongoing #IPL matches
https://t.co/9zmz5Us2q5",REAL
2783,"RT @THNewDelhi: Just in | Delhi High Court seeks response from the Centre, Press Council of India and News Broadcasters Association on acto…","RT @THNewDelhi: Just in | Delhi High Court seeks response from the Centre, Press Council of India and News Broadcasters Association on acto…",REAL
2784,RT @TheHinduCinema: #Apple is set to release its highly anticipated documentary about multiple Grammy winning-singer and songwriter #Billie…,RT @TheHinduCinema: #Apple is set to release its highly anticipated documentary about multiple Grammy winning-singer and songwriter #Billie…,REAL
2785,"Just in | Delhi High Court seeks response from the Centre, Press Council of India and News Broadcasters Association on actor #RahulkPreetSingh's plea seeking to bar media from running news linking her with the alleged drug case being probed by #NCB.

- @RockySoibam reports.","Just in | Delhi High Court seeks response from the Centre, Press Council of India and News Broadcasters Association on actor #RahulkPreetSingh's plea seeking to bar media from running news linking her with the alleged drug case being probed by #NCB.

- @RockySoibam reports.",REAL
2786,"#Solo filmmaker #BejoyNambiar’s multi-starrer #Taish, featuring Pulkit Samrat, Kriti Kharbanda, Jim Sarbh and Harshvardhan Rane, is set to be released on @ZEE5India on October 29

https://t.co/LWfq1SiS7F.","#Solo filmmaker #BejoyNambiar’s multi-starrer #Taish, featuring Pulkit Samrat, Kriti Kharbanda, Jim Sarbh and Harshvardhan Rane, is set to be released on @ZEE5India on October 29

https://t.co/LWfq1SiS7F.",REAL
2787,"Besides being healthy, #microgreens are simple to grow --seeds of fenugreek, wheat, green gram and mustard take just two to three days to germinate.

https://t.co/nS2Nk3ucjO","Besides being healthy, #microgreens are simple to grow --seeds of fenugreek, wheat, green gram and mustard take just two to three days to germinate.

https://t.co/nS2Nk3ucjO",REAL
2788,"RT @thehindubiz: TCS was the top gainer in the #Sensex pack, rising around 3%, followed by Asian Paints, Titan, UltraTech Cement, the HDFC…","RT @thehindubiz: TCS was the top gainer in the #Sensex pack, rising around 3%, followed by Asian Paints, Titan, UltraTech Cement, the HDFC…",REAL
2789,"If #ChiragPaswan strikes out, then a third front could emerge in Bihar elections, which till now, is a bipolar fight between #NDA and Opposition parties — the Mahagatbandhan https://t.co/bKttIXV4L0  
#BiharAssemblyElections","If #ChiragPaswan strikes out, then a third front could emerge in Bihar elections, which till now, is a bipolar fight between #NDA and Opposition parties — the Mahagatbandhan https://t.co/bKttIXV4L0  
#BiharAssemblyElections",REAL
2790,"A country-wise comparison shows that even if India’s size of population is taken into account, the #COVID19 situation has worsened on almost all fronts. https://t.co/ZQVch9aaAM","A country-wise comparison shows that even if India’s size of population is taken into account, the #COVID19 situation has worsened on almost all fronts. https://t.co/ZQVch9aaAM",REAL
2791,"RT @THMetroPlus: Besides being healthy, #microgreens are simple to grow --seeds of fenugreek, wheat, green gram and mustard take just two t…","RT @THMetroPlus: Besides being healthy, #microgreens are simple to grow --seeds of fenugreek, wheat, green gram and mustard take just two t…",REAL
2792,"#Coronavirus | #Maharashtra CM Uddhav Thackeray agreed in-principle to reopen restaurants in the State in the first week of October.  

Click the link below for latest #COVID19 India updates: 
https://t.co/R7AUw8DR2U","#Coronavirus | #Maharashtra CM Uddhav Thackeray agreed in-principle to reopen restaurants in the State in the first week of October.  

Click the link below for latest #COVID19 India updates: 
https://t.co/R7AUw8DR2U",REAL
2793,"The Centre has alerted all States to strengthen security arrangements in communally hyper-sensitive and sensitive districts to prevent possible clashes post the judgment in the #BabriMasjid demolition case in #Lucknow on September 30.
https://t.co/RdHVpbNyU9","The Centre has alerted all States to strengthen security arrangements in communally hyper-sensitive and sensitive districts to prevent possible clashes post the judgment in the #BabriMasjid demolition case in #Lucknow on September 30.
https://t.co/RdHVpbNyU9",REAL
2794,"Comment | Village post offices all over the country are crying for want of attention. They are characterised by low morale, poor monetary incentives and a hierarchical management system that dates back to pre-Independence times.
https://t.co/ropnn0kMYZ","Comment | Village post offices all over the country are crying for want of attention. They are characterised by low morale, poor monetary incentives and a hierarchical management system that dates back to pre-Independence times.
https://t.co/ropnn0kMYZ",REAL
2795,"Computer systems across a major hospital chain operating in the U.S. and Britain were down Monday due to what the company termed an unspecified technology “security issue.”
https://t.co/rBXHXLIqe7","Computer systems across a major hospital chain operating in the U.S. and Britain were down Monday due to what the company termed an unspecified technology “security issue.”
https://t.co/rBXHXLIqe7",REAL
2796,RT @TheHinduComment: Comment | Village post offices all over the country are crying for want of attention. They are characterised by low mo…,RT @TheHinduComment: Comment | Village post offices all over the country are crying for want of attention. They are characterised by low mo…,REAL
2797,"Pthalates, linked to hormonal disregulation, found in baby diapers: study https://t.co/TVcLcn50Re","Pthalates, linked to hormonal disregulation, found in baby diapers: study https://t.co/TVcLcn50Re",REAL
2798,"U.S. President #DonaldTrump has announced plans to distribute a whopping 150 million 15-minute rapid #COVID19 tests in the coming weeks, a decision he said is aimed at supporting efforts to reopen economies and schools immediately. 
https://t.co/TdkEpMxsbi","U.S. President #DonaldTrump has announced plans to distribute a whopping 150 million 15-minute rapid #COVID19 tests in the coming weeks, a decision he said is aimed at supporting efforts to reopen economies and schools immediately. 
https://t.co/TdkEpMxsbi",REAL
2799,"Opinion | Ramrod straight, beetle-browed, wearing his trademark army-style khaki bush shirt, #JaswantSingh’s most distinctive feature was his resonant baritone.
https://t.co/upDcfggl9w","Opinion | Ramrod straight, beetle-browed, wearing his trademark army-style khaki bush shirt, #JaswantSingh’s most distinctive feature was his resonant baritone.
https://t.co/upDcfggl9w",REAL
2800,"Terming government's action as the ""latest in the incessant witch-hunt of human rights organizations"", #Amnesty accused the Centre of constant harassment using its machinary including the Enforcement Directorate and Delhi Police  https://t.co/dKaDzCNmVJ","Terming government's action as the ""latest in the incessant witch-hunt of human rights organizations"", #Amnesty accused the Centre of constant harassment using its machinary including the Enforcement Directorate and Delhi Police  https://t.co/dKaDzCNmVJ",REAL
2801,"#Roma legend Francesco Totti on Monday visited a teenage girl in hospital who emerged from a nine-month coma after hearing a recording of the former Italian #football star’s voice.
https://t.co/koaNQ9Ozcf","#Roma legend Francesco Totti on Monday visited a teenage girl in hospital who emerged from a nine-month coma after hearing a recording of the former Italian #football star’s voice.
https://t.co/koaNQ9Ozcf",REAL
2802,"RT @TheHinduScience: Pthalates, linked to hormonal disregulation, found in baby diapers: study https://t.co/TVcLcn50Re","RT @TheHinduScience: Pthalates, linked to hormonal disregulation, found in baby diapers: study https://t.co/TVcLcn50Re",REAL
2803,RT @TheHinduScience: Take care of your heart too https://t.co/TUJ54sU6p6,RT @TheHinduScience: Take care of your heart too https://t.co/TUJ54sU6p6,REAL
2804,RT @TheHinduSports: #PremierLeague champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfiel…,RT @TheHinduSports: #PremierLeague champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfiel…,REAL
2805,"RT @TheHinduComment: Opinion | Ramrod straight, beetle-browed, wearing his trademark army-style khaki bush shirt, #JaswantSingh’s most dist…","RT @TheHinduComment: Opinion | Ramrod straight, beetle-browed, wearing his trademark army-style khaki bush shirt, #JaswantSingh’s most dist…",REAL
2806,"The CBI on Monday said it had not yet ruled out any aspect of the probe related to the death of Bollywood actor #SushantSinghRajput, whose body was found at his Mumbai residence under mysterious circumstances on June 14. 
https://t.co/wbnYYFAXs2","The CBI on Monday said it had not yet ruled out any aspect of the probe related to the death of Bollywood actor #SushantSinghRajput, whose body was found at his Mumbai residence under mysterious circumstances on June 14. 
https://t.co/wbnYYFAXs2",REAL
2807,"#Replug | Gentleness. Kindness. Humour. Compassion. A life fully lived, not short on travails and losses, and yet a magnetic force of joie de vivre. #ZohraSehgal — a legend in our times  https://t.co/Sp41ef66Aw","#Replug | Gentleness. Kindness. Humour. Compassion. A life fully lived, not short on travails and losses, and yet a magnetic force of joie de vivre. #ZohraSehgal — a legend in our times  https://t.co/Sp41ef66Aw",REAL
2808,"#PremierLeague champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfield on Monday leaving them level on nine points with pacesetters #Everton and #LeicesterCity. 
https://t.co/Zt4RJFgcs8","#PremierLeague champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfield on Monday leaving them level on nine points with pacesetters #Everton and #LeicesterCity. 
https://t.co/Zt4RJFgcs8",REAL
2809,"The incident happened on September 14 when the girl went to collect animal fodder from the field. The girl was allegedly gang-raped and later strangulated with her dupatta https://t.co/Eeh3RzuO6D  
#crimeagainstwomen","The incident happened on September 14 when the girl went to collect animal fodder from the field. The girl was allegedly gang-raped and later strangulated with her dupatta https://t.co/Eeh3RzuO6D  
#crimeagainstwomen",REAL
2810,"The Securities and Exchange Commission charged a former finance manager at #Amazon.com, Inc. and two of her family members with insider trading in advance of the company's earnings announcements between January 2016 and July 2018. 
https://t.co/Xp0VeckT6v","The Securities and Exchange Commission charged a former finance manager at #Amazon.com, Inc. and two of her family members with insider trading in advance of the company's earnings announcements between January 2016 and July 2018. 
https://t.co/Xp0VeckT6v",REAL
2811,"RT @thehindubiz: At the interbank forex market, the domestic unit opened at 73.78 against the US dollar, then gained some ground and touche…","RT @thehindubiz: At the interbank forex market, the domestic unit opened at 73.78 against the US dollar, then gained some ground and touche…",REAL
2812,"Y.S. Jagan Mohan Reddy has written a letter to PM #NarendraModi, requesting the latter to confer ‘#BharatRatna’ on legendary playback singer S.P. Balasubrahmanyam as a tribute for his outstanding contribution to the music and arts. 
#SPB 
https://t.co/7pXTJgAzmo","Y.S. Jagan Mohan Reddy has written a letter to PM #NarendraModi, requesting the latter to confer ‘#BharatRatna’ on legendary playback singer S.P. Balasubrahmanyam as a tribute for his outstanding contribution to the music and arts. 
#SPB 
https://t.co/7pXTJgAzmo",REAL
2813,"RT @TheHinduComment: Today's cartoon by Surendra

For more cartoons click the link below: https://t.co/XF7sKnLTdx

https://t.co/DQPKUmcFN3","RT @TheHinduComment: Today's cartoon by Surendra

For more cartoons click the link below: https://t.co/XF7sKnLTdx

https://t.co/DQPKUmcFN3",REAL
2814,"The world’s longest serving warship, #INSViraat, which has been the Indian Navy’s prized asset for decades, will be dismantled at Alang, three years after it was decommissioned by the #IndianNavy. 
https://t.co/MtGlFTNOX1","The world’s longest serving warship, #INSViraat, which has been the Indian Navy’s prized asset for decades, will be dismantled at Alang, three years after it was decommissioned by the #IndianNavy. 
https://t.co/MtGlFTNOX1",REAL
2815,"Today's cartoon by Surendra

For more cartoons click the link below: https://t.co/XF7sKnLTdx

https://t.co/DQPKUmcFN3","Today's cartoon by Surendra

For more cartoons click the link below: https://t.co/XF7sKnLTdx

https://t.co/DQPKUmcFN3",REAL
2816,"Desperate times call for desperate measures: #ITC Hotels, one of India’s leading chains in the luxury segment of the hospitality industry, is now living up to the dictum by launching a bunch of measures unthinkable of in pre-pandemic times. 

https://t.co/LQYQX4r85O","Desperate times call for desperate measures: #ITC Hotels, one of India’s leading chains in the luxury segment of the hospitality industry, is now living up to the dictum by launching a bunch of measures unthinkable of in pre-pandemic times. 

https://t.co/LQYQX4r85O",REAL
2817,Take care of your heart too https://t.co/TUJ54sU6p6,Take care of your heart too https://t.co/TUJ54sU6p6,REAL
2818,"At the interbank forex market, the domestic unit opened at 73.78 against the US dollar, then gained some ground and touched 73.75, registering a rise of 4 paise over its previous close https://t.co/coeeaRoZRh 
#rupee","At the interbank forex market, the domestic unit opened at 73.78 against the US dollar, then gained some ground and touched 73.75, registering a rise of 4 paise over its previous close https://t.co/coeeaRoZRh 
#rupee",REAL
2819,"Editorial | India’s appeal to #SriLanka to address the aspirations of its #Tamil minority will certainly find resonance among the Tamil-speaking populace on both sides of the Palk Strait, but it is doubtful if it will have any effect. 
https://t.co/rnx4AJfYC6","Editorial | India’s appeal to #SriLanka to address the aspirations of its #Tamil minority will certainly find resonance among the Tamil-speaking populace on both sides of the Palk Strait, but it is doubtful if it will have any effect. 
https://t.co/rnx4AJfYC6",REAL
2820,"Editorial | The speeches at the #UN General Assembly, by #Pakistan’s Prime Minister Imran Khan, and a day later by Prime Minister #NarendraModi, were a study in contrasts.  
https://t.co/68wo73CvFz","Editorial | The speeches at the #UN General Assembly, by #Pakistan’s Prime Minister Imran Khan, and a day later by Prime Minister #NarendraModi, were a study in contrasts.  
https://t.co/68wo73CvFz",REAL
2821,"Y.S. Jagan Mohan Reddy has written a letter to Prime Minister Narendra Modi, requesting the latter to confer ‘Bharat Ratna’ on legendary playback singer S.P. Balasubrahmanyam as a tribute for his outstanding contribution to the music and arts.
#SPB
https://t.co/7pXTJgiYuQ","Y.S. Jagan Mohan Reddy has written a letter to Prime Minister Narendra Modi, requesting the latter to confer ‘Bharat Ratna’ on legendary playback singer S.P. Balasubrahmanyam as a tribute for his outstanding contribution to the music and arts.
#SPB
https://t.co/7pXTJgiYuQ",REAL
2822,RT @TheHinduSports: #RoyalChallengersBangalore edged out #MumbaiIndians in a thrilling #IPL encounter at the Dubai International Stadium wh…,RT @TheHinduSports: #RoyalChallengersBangalore edged out #MumbaiIndians in a thrilling #IPL encounter at the Dubai International Stadium wh…,REAL
2823,"Comment | The challenge to multilateralism is coming not from the have-nots, but the main stakeholders of the system.
https://t.co/ABag2PeS9Y","Comment | The challenge to multilateralism is coming not from the have-nots, but the main stakeholders of the system.
https://t.co/ABag2PeS9Y",REAL
2824,RT @TheHinduSports: Premier League champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfiel…,RT @TheHinduSports: Premier League champions #Liverpool maintained their 100% start to the season with a 3-1 win against #Arsenal at Anfiel…,REAL
2825,"Some 120 million rapid diagnostic tests for #coronavirus will be made available to low- and middle-income countries at a maximum of $5 each, #WHO said on Monday. 
https://t.co/FZYsgliTeI","Some 120 million rapid diagnostic tests for #coronavirus will be made available to low- and middle-income countries at a maximum of $5 each, #WHO said on Monday. 
https://t.co/FZYsgliTeI",REAL
2826,"Union Health Minister Harsh Vardhan on Monday said the first #vaccine for #COVID19 is likely to be available in the first quarter of 2021.  
https://t.co/zxdSkSmIAR","Union Health Minister Harsh Vardhan on Monday said the first #vaccine for #COVID19 is likely to be available in the first quarter of 2021.  
https://t.co/zxdSkSmIAR",REAL
2827,"Join us on Clued In, a blog where we go over interesting crossword clues and try to make a little more sense of the cryptic. 
#THCrosswordPlus - Sometimes, it isn’t enough to just guess or work out the synonym/s posed by the setter. 
https://t.co/bhm9g9CdKt","Join us on Clued In, a blog where we go over interesting crossword clues and try to make a little more sense of the cryptic. 
#THCrosswordPlus - Sometimes, it isn’t enough to just guess or work out the synonym/s posed by the setter. 
https://t.co/bhm9g9CdKt",REAL
2828,"Fierce fighting raged between Azerbaijani and Armenian forces on Monday, sparking bellicose rhetoric from regional power Turkey despite international pleas for a halt in fighting between the longtime enemies.
https://t.co/d3iMkLH3LN","Fierce fighting raged between Azerbaijani and Armenian forces on Monday, sparking bellicose rhetoric from regional power Turkey despite international pleas for a halt in fighting between the longtime enemies.
https://t.co/d3iMkLH3LN",REAL
2829,RT @TheHinduSports: #Fulham maintained its unwanted record of conceding at least three goals in each game since the team’s return to the En…,RT @TheHinduSports: #Fulham maintained its unwanted record of conceding at least three goals in each game since the team’s return to the En…,REAL
2830,"#RoyalChallengersBangalore edged out #MumbaiIndians in a thrilling #IPL encounter at the Dubai International Stadium which was decided in the Super Over. 
https://t.co/hpd8k2tVc0","#RoyalChallengersBangalore edged out #MumbaiIndians in a thrilling #IPL encounter at the Dubai International Stadium which was decided in the Super Over. 
https://t.co/hpd8k2tVc0",REAL
