,title,text,label
2058,"A 2019 video of a flooded ward in #Bihar's Nalanda Medical College and Hospital is viral on social media with claims of it being the current situation at the hospital. #BOOMFactCheck #FakeNews #COVID19 

https://t.co/mYs1lP1h6V","A 2019 video of a flooded ward in #Bihar's Nalanda Medical College and Hospital is viral on social media with claims of it being the current situation at the hospital. #BOOMFactCheck #FakeNews #COVID19 

https://t.co/mYs1lP1h6V",FAKE
2059,"CCTV footage capturing a group of men beating up two persons inside a local government office in Haryana is viral with captions falsely claiming that one of the men being attacked is a Bharatiya Janata Party MLA. #BOOMFactCheck #FakeNews #Haryana 

https://t.co/Xm874vgOMD","CCTV footage capturing a group of men beating up two persons inside a local government office in Haryana is viral with captions falsely claiming that one of the men being attacked is a Bharatiya Janata Party MLA. #BOOMFactCheck #FakeNews #Haryana 

https://t.co/Xm874vgOMD",FAKE
2060,"With cases surging in the country, #Philippines is reimposing a lockdown for two weeks in Manila and its surrounding provinces. The country currently has over 1,06,000 cases with 2100 deaths. #COVID19 #coronavirus 

https://t.co/EzI2QTNu9E","With cases surging in the country, #Philippines is reimposing a lockdown for two weeks in Manila and its surrounding provinces. The country currently has over 1,06,000 cases with 2100 deaths. #COVID19 #coronavirus 

https://t.co/EzI2QTNu9E",FAKE
2061,"Delhi Health Minister @SatyendarJain has stated that the second round of its serological survey which began on August 1 will be extended by two days to August 6 as the government intends to collect 15,000 samples this time around. #COVID19 #coronavirus 

https://t.co/EzI2QTNu9E","Delhi Health Minister @SatyendarJain has stated that the second round of its serological survey which began on August 1 will be extended by two days to August 6 as the government intends to collect 15,000 samples this time around. #COVID19 #coronavirus 

https://t.co/EzI2QTNu9E",FAKE
2062,"The city of #Ayodhya, #UttarPradesh is all set to host PM @narendramodi, religious leaders &amp; other dignitaries for the foundation stone laying ceremony of the proposed #RamMandir, on Wednesday. As expected, the event has triggered a wave of #fakenews.

https://t.co/Eu40MpdQvg","The city of #Ayodhya, #UttarPradesh is all set to host PM @narendramodi, religious leaders &amp; other dignitaries for the foundation stone laying ceremony of the proposed #RamMandir, on Wednesday. As expected, the event has triggered a wave of #fakenews.

https://t.co/Eu40MpdQvg",FAKE
2063,"More than 80 locals died due to Coronavirus in Dharavi. What was Dharavi's strategy to contain the spread of the disease in its highly congested living condition? This is how the team of doctors and health workers did it, step by step.
@ICMRDELHI #DharaviModel https://t.co/vBV8gyjGuE","More than 80 locals died due to Coronavirus in Dharavi. What was Dharavi's strategy to contain the spread of the disease in its highly congested living condition? This is how the team of doctors and health workers did it, step by step.
@ICMRDELHI #DharaviModel https://t.co/vBV8gyjGuE",FAKE
2064,"The @UN has said that the #COVID19 pandemic will lead to a generational catastrophe following the disruption of education across the world. The UN's policy brief on education stated that the pandemic has affected nearly 1.6 billion students. Read more:

https://t.co/EzI2QTNu9E","The @UN has said that the #COVID19 pandemic will lead to a generational catastrophe following the disruption of education across the world. The UN's policy brief on education stated that the pandemic has affected nearly 1.6 billion students. Read more:

https://t.co/EzI2QTNu9E",FAKE
2065,"A video showing ruckus and looting at a livestock market in Morocco is being falsely shared as an incident near the Maharashtra border.
#BOOMFactCheck #FakeNews 

https://t.co/rl0Rv5CGcR","A video showing ruckus and looting at a livestock market in Morocco is being falsely shared as an incident near the Maharashtra border.
#BOOMFactCheck #FakeNews 

https://t.co/rl0Rv5CGcR",FAKE
2066,"With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Click to know more about this debate here. #NEP2020

https://t.co/xD7dgsfIpe","With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Click to know more about this debate here. #NEP2020

https://t.co/xD7dgsfIpe",FAKE
2067,"A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamMandir in #Ayodhya, which is to be held on August 5. #FakeNews #BhumiPujan

https://t.co/VkZlPXKAic","A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamMandir in #Ayodhya, which is to be held on August 5. #FakeNews #BhumiPujan

https://t.co/VkZlPXKAic",FAKE
2068,"""There is no silver bullet for #COVID19 at the moment and there might never be one,"" said Dr. Tedros Ghebreyesus (@DrTedros), Director General of @WHO in a sombre note on Monday. Read more about what he said here. #coronavirus #CoronaVirusFacts 

https://t.co/X2BiNyScAy","""There is no silver bullet for #COVID19 at the moment and there might never be one,"" said Dr. Tedros Ghebreyesus (@DrTedros), Director General of @WHO in a sombre note on Monday. Read more about what he said here. #coronavirus #CoronaVirusFacts 

https://t.co/X2BiNyScAy",FAKE
2069,"A year-old video showing massive crowd in #Bangalore's KR Market is being shared with false captions claiming that social distancing norms have been openly flouted in the market on occasion of Varamahalakshmi Vratham on July 31. #BOOMFactCheck #FakeNews

https://t.co/DtpGh6j3zH","A year-old video showing massive crowd in #Bangalore's KR Market is being shared with false captions claiming that social distancing norms have been openly flouted in the market on occasion of Varamahalakshmi Vratham on July 31. #BOOMFactCheck #FakeNews

https://t.co/DtpGh6j3zH",FAKE
2070,"A video of a Mumbai-based singer Ananya Sabnis, where she reprises the song Deewana Huwa Badal from the film Kashmir Ki Kali, is viral with Sabnis being misidentified as popular #Bollywood singer Kishore Da's granddaughter. #FakeNews #BOOMFactCheck 

https://t.co/os0nO5EKGT","A video of a Mumbai-based singer Ananya Sabnis, where she reprises the song Deewana Huwa Badal from the film Kashmir Ki Kali, is viral with Sabnis being misidentified as popular #Bollywood singer Kishore Da's granddaughter. #FakeNews #BOOMFactCheck 

https://t.co/os0nO5EKGT",FAKE
2071,"An image of Maharashtra cabinet minister #AadityaThackeray, sitting in the driver's seat of a car with a woman next to him, is viral with a false claim that it shows Thackeray sitting with actor #RheaChakraborty. #FakeNews #BOOMFactCheck @DishPatani

https://t.co/YGsKE1XWX0","An image of Maharashtra cabinet minister #AadityaThackeray, sitting in the driver's seat of a car with a woman next to him, is viral with a false claim that it shows Thackeray sitting with actor #RheaChakraborty. #FakeNews #BOOMFactCheck @DishPatani

https://t.co/YGsKE1XWX0",FAKE
2072,"A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamMandir in #Ayodhya, which is to be held on August 5. #FakeNews #BhumiPoojan 

https://t.co/VkZlPXKAic","A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamMandir in #Ayodhya, which is to be held on August 5. #FakeNews #BhumiPoojan 

https://t.co/VkZlPXKAic",FAKE
2073,"Delhi, Maharashtra &amp; Tamil Nadu have shown a decrease in number of active #COVID19 cases as the number of recoveries are higher than number of new cases. Andhra Pradesh, Karnataka, Bihar, Kerala, West Bengal, Uttar Pradesh are now reporting higher cases.

https://t.co/EzI2QTNu9E","Delhi, Maharashtra &amp; Tamil Nadu have shown a decrease in number of active #COVID19 cases as the number of recoveries are higher than number of new cases. Andhra Pradesh, Karnataka, Bihar, Kerala, West Bengal, Uttar Pradesh are now reporting higher cases.

https://t.co/EzI2QTNu9E",FAKE
2074,"BOOM found that the viral clip that is being shared with an Islamophobic caption is from a market in Casablanca, Morocco when a fight broke out at a cattle market. #BOOMFactCheck #FakeNews #Bakrid2020

https://t.co/yhCvlNw9X1","BOOM found that the viral clip that is being shared with an Islamophobic caption is from a market in Casablanca, Morocco when a fight broke out at a cattle market. #BOOMFactCheck #FakeNews #Bakrid2020

https://t.co/yhCvlNw9X1",FAKE
2075,"The Australian state of #Victoria has declared a state of disaster placing the state in a virtual curfew. The curfew will be imposed from 8 pm-5 am &amp; only 1 person/household can move out to buy essential goods from supermarkets within 5 km radius. #COVID19
https://t.co/EzI2QTNu9E","The Australian state of #Victoria has declared a state of disaster placing the state in a virtual curfew. The curfew will be imposed from 8 pm-5 am &amp; only 1 person/household can move out to buy essential goods from supermarkets within 5 km radius. #COVID19
https://t.co/EzI2QTNu9E",FAKE
2076,"RT @hrvenkatesh: Do you have some progressive ideas that you wished were more accepted? Alternately, do you wish to stop dangerous/deranged…","RT @hrvenkatesh: Do you have some progressive ideas that you wished were more accepted? Alternately, do you wish to stop dangerous/deranged…",FAKE
2077,"An image of Maharashtra cabinet minister #AadityaThackeray, sitting in the driver's seat of a car with a woman next to him, is viral with a false claim that it shows Thackeray sitting with actor #RheaChakraborty. #FakeNews #BOOMFactCheck @DishPatani

https://t.co/YGsKE1Glyq","An image of Maharashtra cabinet minister #AadityaThackeray, sitting in the driver's seat of a car with a woman next to him, is viral with a false claim that it shows Thackeray sitting with actor #RheaChakraborty. #FakeNews #BOOMFactCheck @DishPatani

https://t.co/YGsKE1Glyq",FAKE
2078,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
2079,"A photo of #TimesSquare showing pictures of Hindu deity Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of foundation stone laying ceremony of #RamMandir in #Ayodhya, scheduled for August 5. #FakeNews 

https://t.co/zz8xmRX81N","A photo of #TimesSquare showing pictures of Hindu deity Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of foundation stone laying ceremony of #RamMandir in #Ayodhya, scheduled for August 5. #FakeNews 

https://t.co/zz8xmRX81N",FAKE
2080,"A disturbing video from #Rajasthan of a man tied to a tree and allegedly being force-fed from a bottle over an alleged relationship with a woman is being shared with a false claim that the victim was beaten up by upper caste men because of a caste issue.

https://t.co/8AcK2Dy7pz","A disturbing video from #Rajasthan of a man tied to a tree and allegedly being force-fed from a bottle over an alleged relationship with a woman is being shared with a false claim that the victim was beaten up by upper caste men because of a caste issue.

https://t.co/8AcK2Dy7pz",FAKE
2081,"A 2019 video of a flooded ward in Bihar's Nalanda Medical College and Hospital is viral on social media with claims of it being the current situation at the hospital. #BOOMFactCheck #FakeNews #Bihar 

https://t.co/mYs1lP1h6V","A 2019 video of a flooded ward in Bihar's Nalanda Medical College and Hospital is viral on social media with claims of it being the current situation at the hospital. #BOOMFactCheck #FakeNews #Bihar 

https://t.co/mYs1lP1h6V",FAKE
2082,"Multiple Facebook posts claim the novel #coronavirus, which causes the disease #COVID19, has infected far fewer people than the #swineflu, but ""media hysteria"" has prompted an overblown response. The claim is misleading. #FakeNews #CoronaVirusFacts 

https://t.co/KtviRMsdL4","Multiple Facebook posts claim the novel #coronavirus, which causes the disease #COVID19, has infected far fewer people than the #swineflu, but ""media hysteria"" has prompted an overblown response. The claim is misleading. #FakeNews #CoronaVirusFacts 

https://t.co/KtviRMsdL4",FAKE
2083,"A post shared thousands of times on Facebook claims the novel coronavirus does not affect people who are very fit or thin. This is false. #FakeNews #COVID19 #CoronaVirusFacts #coronavirus 

https://t.co/usTbBR8Rs6","A post shared thousands of times on Facebook claims the novel coronavirus does not affect people who are very fit or thin. This is false. #FakeNews #COVID19 #CoronaVirusFacts #coronavirus 

https://t.co/usTbBR8Rs6",FAKE
2084,"An old video of a Dassault Rafale aircraft's stunt performance in Austria has resurfaced on social media with claims that it is an aerobatic demonstration by one of the five #RafaleJets that India has procured from #France. #BOOMFactCheck #FakeNews

https://t.co/vzOtz1coGf","An old video of a Dassault Rafale aircraft's stunt performance in Austria has resurfaced on social media with claims that it is an aerobatic demonstration by one of the five #RafaleJets that India has procured from #France. #BOOMFactCheck #FakeNews

https://t.co/vzOtz1coGf",FAKE
2085,"IT &amp; Telecom Minister Ravi Shankar Prasad (@rsprasad) has decided to self-isolate after he met Home Minister #AmitShah on Saturday. Although Prasad is not showing any symptoms, he has decided to put himself under self-isolation for precuationary measures.

https://t.co/EzI2QTNu9E","IT &amp; Telecom Minister Ravi Shankar Prasad (@rsprasad) has decided to self-isolate after he met Home Minister #AmitShah on Saturday. Although Prasad is not showing any symptoms, he has decided to put himself under self-isolation for precuationary measures.

https://t.co/EzI2QTNu9E",FAKE
2086,"Since it's first Coronavirus case on April 1, Mumbai's #Dharavi has had more than 2,500 COVID-19 cases. But now, that number is in single digit. How did this place with a population more than 8 lakh contain the spread of the virus? This is Dharavi's fight with #COVID19.
@mybmc https://t.co/POnihtfWJK","Since it's first Coronavirus case on April 1, Mumbai's #Dharavi has had more than 2,500 COVID-19 cases. But now, that number is in single digit. How did this place with a population more than 8 lakh contain the spread of the virus? This is Dharavi's fight with #COVID19.
@mybmc https://t.co/POnihtfWJK",FAKE
2087,"""There is no silver bullet for #COVID19 at the moment and there might never be one,"" said Dr. Tedros Ghebreyesus (@DrTedros), Director General of @WHO in a sombre note on Monday. Read more about what he said here. #coronavirus #CoronaVirusFacts 

https://t.co/X2BiNyScAy","""There is no silver bullet for #COVID19 at the moment and there might never be one,"" said Dr. Tedros Ghebreyesus (@DrTedros), Director General of @WHO in a sombre note on Monday. Read more about what he said here. #coronavirus #CoronaVirusFacts 

https://t.co/X2BiNyScAy",FAKE
2088,"Do you have some progressive ideas that you wished were more accepted? Alternately, do you wish to stop dangerous/deranged ideas from taking centre stage? 

If yes, understanding this might help: 
https://t.co/vpT55kjpM9
@boomlive_in","Do you have some progressive ideas that you wished were more accepted? Alternately, do you wish to stop dangerous/deranged ideas from taking centre stage? 

If yes, understanding this might help: 
https://t.co/vpT55kjpM9
@boomlive_in",FAKE
2089,"Health Insurance companies along with standalone health insurers have seen a 240% increase in claims for treating the #COVID19 pandemic in the past one month. But these claims only make up for 4.08 per cent of the total infected COVID-19 cases.

https://t.co/EzI2QTNu9E","Health Insurance companies along with standalone health insurers have seen a 240% increase in claims for treating the #COVID19 pandemic in the past one month. But these claims only make up for 4.08 per cent of the total infected COVID-19 cases.

https://t.co/EzI2QTNu9E",FAKE
2090,"Social media posts claim that @JoeBiden owns an island near the one where the late sex offender #JeffreyEpstein was accused of abusing girls in the US Virgin Islands. The claim is false. #FakeNews #JoeBiden #USA

https://t.co/2eqE7McCVe","Social media posts claim that @JoeBiden owns an island near the one where the late sex offender #JeffreyEpstein was accused of abusing girls in the US Virgin Islands. The claim is false. #FakeNews #JoeBiden #USA

https://t.co/2eqE7McCVe",FAKE
2091,"Good morning, India. While you were sleeping, this was our most read story:
BOOM found that the image was made with a billboard generator, and photos of Ram will be displayed at #TimesSquare on August 5. #BOOMFactCheck #FakeNews #RamMandir
#BhumiPoojan

https://t.co/zz8xmSeJqn","Good morning, India. While you were sleeping, this was our most read story:
BOOM found that the image was made with a billboard generator, and photos of Ram will be displayed at #TimesSquare on August 5. #BOOMFactCheck #FakeNews #RamMandir
#BhumiPoojan

https://t.co/zz8xmSeJqn",FAKE
2092,"India reported 52,972 new #COVID19 cases taking the total case count to 18,03,695.
Active cases - 5,79,357
Cured/discharged cases - 11,86,203

The death toll rose to 38,135 after 771 patients died due to the disease.

https://t.co/EzI2QTNu9E","India reported 52,972 new #COVID19 cases taking the total case count to 18,03,695.
Active cases - 5,79,357
Cured/discharged cases - 11,86,203

The death toll rose to 38,135 after 771 patients died due to the disease.

https://t.co/EzI2QTNu9E",FAKE
2093,"""The PMIS cases were mostly children who were already COVID-19 positive, have had COVID-19 previously or have come into contact with someone with COVID-19,"" Dr Minnie Bodhanwala, CEO, @wadiahospitals told @govindethiraj in an interview.
#PMIS

https://t.co/M1w7yJJtpf","""The PMIS cases were mostly children who were already COVID-19 positive, have had COVID-19 previously or have come into contact with someone with COVID-19,"" Dr Minnie Bodhanwala, CEO, @wadiahospitals told @govindethiraj in an interview.
#PMIS

https://t.co/M1w7yJJtpf",FAKE
2094,"Karnataka Chief Minister B.S. Yediyurappa (@BSYBJP) tested positive for #Covid_19 on Sunday. The CM took to Twitter to share that he was being hospitalised for precautionary measures on the recommendation of his doctors. #Coronavirus #Karnataka 

https://t.co/EzI2QTNu9E","Karnataka Chief Minister B.S. Yediyurappa (@BSYBJP) tested positive for #Covid_19 on Sunday. The CM took to Twitter to share that he was being hospitalised for precautionary measures on the recommendation of his doctors. #Coronavirus #Karnataka 

https://t.co/EzI2QTNu9E",FAKE
2095,"Multiple Facebook posts claim that the US Centers for Disease Control and Prevention (CDC) stated in 1958 that smoking did not cause cancer. The claim is false.
#FakeNews

https://t.co/zXV5sB23vw","Multiple Facebook posts claim that the US Centers for Disease Control and Prevention (CDC) stated in 1958 that smoking did not cause cancer. The claim is false.
#FakeNews

https://t.co/zXV5sB23vw",FAKE
2096,"A fake Twitter account (@sistersusant) impersonating #SushantSinghRajput's sister Shweta Singh Kirti, has surfaced online and claims that the family has enough evidence to prove that the late actor Rajput was murdered by #RheaChakraborty. #FakeNews

https://t.co/9gsmDxRcpA","A fake Twitter account (@sistersusant) impersonating #SushantSinghRajput's sister Shweta Singh Kirti, has surfaced online and claims that the family has enough evidence to prove that the late actor Rajput was murdered by #RheaChakraborty. #FakeNews

https://t.co/9gsmDxRcpA",FAKE
2097,"#BOOMExplains: Knowledge of Maths and Sanskrit enabled Noam Chomsky to do great work. #NEP2020 will give that flexibility to students while choosing subjects, professor @DineshSinghEDU tells @govindethiraj. https://t.co/VSFzjf5otu","#BOOMExplains: Knowledge of Maths and Sanskrit enabled Noam Chomsky to do great work. #NEP2020 will give that flexibility to students while choosing subjects, professor @DineshSinghEDU tells @govindethiraj. https://t.co/VSFzjf5otu",FAKE
2098,"With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Read the full report here:
#BOOMFactCheck #NEP2020

https://t.co/xD7dgsfIpe","With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Read the full report here:
#BOOMFactCheck #NEP2020

https://t.co/xD7dgsfIpe",FAKE
2099,"Sivaganga MP Karti Chidambaram (@KartiPC) has tested positive for #COVID19, he announced on Twitter. Chidambaram said that his symptoms are mild and he is under home quarantine. #CoronaVirusUpdates

https://t.co/EzI2QTNu9E","Sivaganga MP Karti Chidambaram (@KartiPC) has tested positive for #COVID19, he announced on Twitter. Chidambaram said that his symptoms are mild and he is under home quarantine. #CoronaVirusUpdates

https://t.co/EzI2QTNu9E",FAKE
2100,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
2101,"A year-old video showing massive crowd in Bangalore's KR Market is being shared with false captions claiming that social distancing norms have been openly flouted in the market on the occasion of Varamahalakshmi Vratham on July 31. #BOOMFactCheck #FakeNews
https://t.co/DtpGh6AErf","A year-old video showing massive crowd in Bangalore's KR Market is being shared with false captions claiming that social distancing norms have been openly flouted in the market on the occasion of Varamahalakshmi Vratham on July 31. #BOOMFactCheck #FakeNews
https://t.co/DtpGh6AErf",FAKE
2102,"A Facebook post claims that a corpse of a COVID-19 positive person is 100 times more ""toxic"" 72 hours after death. The claim is false.
#FakeNews #Coronavirus

https://t.co/0scP3yYJrr","A Facebook post claims that a corpse of a COVID-19 positive person is 100 times more ""toxic"" 72 hours after death. The claim is false.
#FakeNews #Coronavirus

https://t.co/0scP3yYJrr",FAKE
2103,"An image of @AUThackeray, Cabinet Minister of Tourism &amp; Environment, Maharashtra, sitting in the driver's seat of a car with a woman next to him is viral with a false claim that it shows Thackeray sitting with #RheaChakraborty. @MumbaiPolice @DishPatani

https://t.co/YGsKE1Glyq","An image of @AUThackeray, Cabinet Minister of Tourism &amp; Environment, Maharashtra, sitting in the driver's seat of a car with a woman next to him is viral with a false claim that it shows Thackeray sitting with #RheaChakraborty. @MumbaiPolice @DishPatani

https://t.co/YGsKE1Glyq",FAKE
2104,"A video showing jets fly past a monument forming smoke trails of green, white, and red behind is being shared claiming that it shows #France biding farewell to #Rafale jets that were destined to reach India. #BOOMFactCheck #FakeNews 

https://t.co/9Rpzzdjn14","A video showing jets fly past a monument forming smoke trails of green, white, and red behind is being shared claiming that it shows #France biding farewell to #Rafale jets that were destined to reach India. #BOOMFactCheck #FakeNews 

https://t.co/9Rpzzdjn14",FAKE
2105,"""The #PMIS cases were mostly children who were already COVID-19 positive, have had COVID-19 previously or have come into contact with someone with COVID-19,"" Dr Minnie Bodhanwala, CEO, @wadiahospitals told Govind Ethiraj in an interview.
#Kawasaki

https://t.co/M1w7yJJtpf","""The #PMIS cases were mostly children who were already COVID-19 positive, have had COVID-19 previously or have come into contact with someone with COVID-19,"" Dr Minnie Bodhanwala, CEO, @wadiahospitals told Govind Ethiraj in an interview.
#Kawasaki

https://t.co/M1w7yJJtpf",FAKE
2106,"A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamTemple in Ayodhya, which is to be held on August 5.
#BOOMFactCheck 

https://t.co/VkZlPXKAic","A video showing ornate decorations at a temple is viral on social media with false captions claiming that the decorations are part of foundation stone laying preparations for #RamTemple in Ayodhya, which is to be held on August 5.
#BOOMFactCheck 

https://t.co/VkZlPXKAic",FAKE
2107,"Social media posts claim that black garlic, a type of aged garlic often used as an ingredient in Asian cuisine, has properties that can decrease the chances of developing #Cancer ""sixfold"".

https://t.co/LnuSKWTzXo","Social media posts claim that black garlic, a type of aged garlic often used as an ingredient in Asian cuisine, has properties that can decrease the chances of developing #Cancer ""sixfold"".

https://t.co/LnuSKWTzXo",FAKE
2108,"A photo of #TimesSquare showing pictures Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of the foundation stone laying ceremony of #RamTemple in Ayodhya, scheduled for August 5.
#BOOMFactCheck

https://t.co/zz8xmRX81N","A photo of #TimesSquare showing pictures Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of the foundation stone laying ceremony of #RamTemple in Ayodhya, scheduled for August 5.
#BOOMFactCheck

https://t.co/zz8xmRX81N",FAKE
2109,"The #IndianPremierLeague will be held between Sept 19 - Nov 10 &amp; will be held in UAE due to #COVID19 pandemic in India, announced the IPL. The decision to stage the cricket league in the UAE is still subject to clearances received from Indian government.

https://t.co/EzI2QTNu9E","The #IndianPremierLeague will be held between Sept 19 - Nov 10 &amp; will be held in UAE due to #COVID19 pandemic in India, announced the IPL. The decision to stage the cricket league in the UAE is still subject to clearances received from Indian government.

https://t.co/EzI2QTNu9E",FAKE
2110,"The Drugs Controller General of India (DGCI) has approved the Serum Institute of India (SII) to conduct phase 2 and 3 human clinical trials of the University of Oxford's #COVID19 vaccine candidate. #CoronaVirusUpdate

https://t.co/EzI2QTNu9E","The Drugs Controller General of India (DGCI) has approved the Serum Institute of India (SII) to conduct phase 2 and 3 human clinical trials of the University of Oxford's #COVID19 vaccine candidate. #CoronaVirusUpdate

https://t.co/EzI2QTNu9E",FAKE
2111,"Good morning India. While you were sleeping, this was our most read story: A 3-year-old photo of dogs resting on beds in a hospital ward in Bihar has been revived as the recent situation in the flood hit state.
#BOOMFactCheck #BiharFlood

https://t.co/nYRD6HhC95","Good morning India. While you were sleeping, this was our most read story: A 3-year-old photo of dogs resting on beds in a hospital ward in Bihar has been revived as the recent situation in the flood hit state.
#BOOMFactCheck #BiharFlood

https://t.co/nYRD6HhC95",FAKE
2112,"The recent SC order reserving its judgment on petitions by #telecom operators seeking more time for paying unpaid dues to the government and the fact that some telecom companies are bleeding has pointed to a possibility of an increase in our mobile bills.

https://t.co/a87uOBol8W","The recent SC order reserving its judgment on petitions by #telecom operators seeking more time for paying unpaid dues to the government and the fact that some telecom companies are bleeding has pointed to a possibility of an increase in our mobile bills.

https://t.co/a87uOBol8W",FAKE
2113,"An old video of a Dassault Rafale aircraft's stunt performance in Austria has resurfaced on social media with claims that it is an aerobatic demonstration by one of the five #RafaleJets that India has procured from France.
#BOOMFactCheck #FakeNews

https://t.co/vzOtz0UNOH","An old video of a Dassault Rafale aircraft's stunt performance in Austria has resurfaced on social media with claims that it is an aerobatic demonstration by one of the five #RafaleJets that India has procured from France.
#BOOMFactCheck #FakeNews

https://t.co/vzOtz0UNOH",FAKE
2114,"With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Read the full report here:
#BOOMFactCheck #NEP2020 @HRDMinistry

https://t.co/xD7dgsfIpe","With the #NewEducationPolicy2020 being approved by the Union Cabinet earlier this week, there is a growing debate on how this will effect the medium of instruction in different regions. Read the full report here:
#BOOMFactCheck #NEP2020 @HRDMinistry

https://t.co/xD7dgsfIpe",FAKE
2115,"A tweet congratulating India on receiving the first batch of #Rafale aircraft by a parody Twitter account impersonating French President Emmanuel Macron, is going viral on the micro-blogging platform.
#BOOMFactCheck #FakeNews

https://t.co/XRx8Ymztm8","A tweet congratulating India on receiving the first batch of #Rafale aircraft by a parody Twitter account impersonating French President Emmanuel Macron, is going viral on the micro-blogging platform.
#BOOMFactCheck #FakeNews

https://t.co/XRx8Ymztm8",FAKE
2116,"A photo of #TimesSquare showing pictures of Hindu deity Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of the foundation stone laying ceremony of #RamTemple in Ayodhya, scheduled for August 5.

https://t.co/zz8xmRX81N","A photo of #TimesSquare showing pictures of Hindu deity Ram on billboards across it is viral with a false caption claiming that the images have come up ahead of the foundation stone laying ceremony of #RamTemple in Ayodhya, scheduled for August 5.

https://t.co/zz8xmRX81N",FAKE
2117,"ICMR's registry for all hospitalised COVID-19 patients will help researchers understand the effectiveness of the various investigational therapies that are being used to treat the patients.
Read the latest #CoronaVirusUpdates here:

https://t.co/EzI2QTNu9E","ICMR's registry for all hospitalised COVID-19 patients will help researchers understand the effectiveness of the various investigational therapies that are being used to treat the patients.
Read the latest #CoronaVirusUpdates here:

https://t.co/EzI2QTNu9E",FAKE
2118,"Tamil Nadu Governor Banwarilal Purohit has tested positive for #COVID19, officials from Cauvery Hospital stated. The octagenarian was under quarantine after three staffers at his official residence tested positive.

https://t.co/EzI2QTNu9E","Tamil Nadu Governor Banwarilal Purohit has tested positive for #COVID19, officials from Cauvery Hospital stated. The octagenarian was under quarantine after three staffers at his official residence tested positive.

https://t.co/EzI2QTNu9E",FAKE
2119,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
2120,"Two images from June 2018 have been revived on Facebook with a false claim that a doctor in Muzaffarnagar, Uttar Pradesh was caught trying to steal the kidney of #COVID19 patient.
#BOOMFactCheck #FakeNews

https://t.co/Xq40pAJRTI","Two images from June 2018 have been revived on Facebook with a false claim that a doctor in Muzaffarnagar, Uttar Pradesh was caught trying to steal the kidney of #COVID19 patient.
#BOOMFactCheck #FakeNews

https://t.co/Xq40pAJRTI",FAKE
2121,"In its fourth emergency committee meeting, the @WHO is anticipating a ""lengthy duration"" of COVID-19, noting the importance of sustained community, national, regional, and global response efforts of each country.
#CoronavirusPandemic 

https://t.co/EzI2QTNu9E","In its fourth emergency committee meeting, the @WHO is anticipating a ""lengthy duration"" of COVID-19, noting the importance of sustained community, national, regional, and global response efforts of each country.
#CoronavirusPandemic 

https://t.co/EzI2QTNu9E",FAKE
